,tx_type,date,punk_id,transfer_count,eth_amount,dollar_amount,floor_price,mean_offer,median_offer,min_sale_price,min_bid,mean_bid,median_bid,floor_sale_target,discount_target,premium_target
4388,Sold,2020-05-28,9846,0.0,1.70,349,1.4,16.858672566371684,2.75,1.4,0.2,9.167391304347825,3.3,0,0,1
4389,Sold,2020-05-28,2469,0.0,1.47,302,1.4,16.858672566371684,2.75,1.4,0.2,9.167391304347825,3.3,0,0,1
4390,Sold,2020-05-28,89,1.0,20,4138,1.4,16.858672566371684,2.75,1.4,0.2,9.167391304347825,3.3,0,0,1
4391,Sold,2020-05-28,2471,1.0,1.50,308,1.4,16.858672566371684,2.75,1.4,0.2,9.167391304347825,3.3,0,0,1
4392,Sold,2020-05-28,9793,1.0,1.40,299,1.4,16.858672566371684,2.75,1.4,0.2,9.167391304347825,3.3,1,0,0
4393,Sold,2020-05-28,6904,1.0,1.95,400,1.4,16.858672566371684,2.75,1.4,0.2,9.167391304347825,3.3,0,0,1
4394,Sold,2020-05-28,7458,5.0,56,11686,1.4,16.858672566371684,2.75,1.4,0.2,9.167391304347825,3.3,0,0,1
4395,Sold,2020-05-28,8226,1.0,1.50,310,1.4,16.858672566371684,2.75,1.4,0.2,9.167391304347825,3.3,0,0,1
4396,Sold,2020-05-28,169,0.0,6.99,1447,1.4,16.858672566371684,2.75,1.4,0.2,9.167391304347825,3.3,0,0,1
4397,Sold,2020-05-28,2845,3.0,3.10,663,1.4,16.858672566371684,2.75,1.4,0.2,9.167391304347825,3.3,0,0,1
4398,Sold,2020-05-28,3707,1.0,15,3188,1.4,16.858672566371684,2.75,1.4,0.2,9.167391304347825,3.3,0,0,1
4399,Sold,2020-05-28,2451,1.0,1.47,302,1.4,16.858672566371684,2.75,1.4,0.2,9.167391304347825,3.3,0,0,1
4400,Sold,2020-05-28,9933,4.0,2,433,1.4,16.858672566371684,2.75,1.4,0.2,9.167391304347825,3.3,0,0,1
4401,Sold,2020-05-28,3178,2.0,8,1669,1.4,16.858672566371684,2.75,1.4,0.2,9.167391304347825,3.3,0,0,1
4402,Sold,2020-05-28,5011,1.0,2.20,452,1.4,16.858672566371684,2.75,1.4,0.2,9.167391304347825,3.3,0,0,1
4403,Sold,2020-05-29,2919,1.0,1.75,385,1.14,5.48721649484536,1.68,0.5,0.05,3.481071428571428,1.8,0,0,1
4404,Sold,2020-05-29,2944,4.0,1.34,297,1.14,5.48721649484536,1.68,0.5,0.05,3.481071428571428,1.8,0,0,1
4405,Sold,2020-05-29,8837,2.0,2.15,473,1.14,5.48721649484536,1.68,0.5,0.05,3.481071428571428,1.8,0,0,1
4406,Sold,2020-05-29,7383,2.0,1.50,330,1.14,5.48721649484536,1.68,0.5,0.05,3.481071428571428,1.8,0,0,1
4407,Sold,2020-05-29,9355,1.0,1.14,252,1.14,5.48721649484536,1.68,0.5,0.05,3.481071428571428,1.8,1,0,0
4408,Sold,2020-05-29,4470,0.0,1.38,302,1.14,5.48721649484536,1.68,0.5,0.05,3.481071428571428,1.8,0,0,1
4409,Sold,2020-05-29,5782,3.0,0.50,110,1.14,5.48721649484536,1.68,0.5,0.05,3.481071428571428,1.8,0,1,0
4410,Sold,2020-05-29,294,0.0,4.90,1086,1.14,5.48721649484536,1.68,0.5,0.05,3.481071428571428,1.8,0,0,1
4411,Sold,2020-05-29,4052,0.0,1.50,332,1.14,5.48721649484536,1.68,0.5,0.05,3.481071428571428,1.8,0,0,1
4412,Sold,2020-05-29,7869,0.0,3.99,880,1.14,5.48721649484536,1.68,0.5,0.05,3.481071428571428,1.8,0,0,1
4413,Sold,2020-05-30,6626,2.0,2.75,638,1.32,300.73852941176466,2.49,2.75,0.01,8.709166666666667,5.5,0,0,1
4414,Sold,2020-05-31,8164,1.0,1.45,341,1.2,12.65766666666667,2.045,1.2,0.01,0.9542857142857143,0.95,0,0,1
4415,Sold,2020-05-31,6931,4.0,1.20,282,1.2,12.65766666666667,2.045,1.2,0.01,0.9542857142857143,0.95,1,0,0
4416,Sold,2020-05-31,3608,3.0,1.25,294,1.2,12.65766666666667,2.045,1.2,0.01,0.9542857142857143,0.95,0,0,1
4417,Sold,2020-06-01,3445,0.0,1.50,353,1.49,9.679166666666665,4.62,1.35,1.0,6.815384615384615,4.0,0,0,1
4418,Sold,2020-06-01,2921,3.0,1.35,322,1.49,9.679166666666665,4.62,1.35,1.0,6.815384615384615,4.0,0,1,0
4419,Sold,2020-06-01,2031,2.0,1.48,353,1.49,9.679166666666665,4.62,1.35,1.0,6.815384615384615,4.0,0,1,0
4420,Sold,2020-06-01,4490,0.0,1.45,342,1.49,9.679166666666665,4.62,1.35,1.0,6.815384615384615,4.0,0,1,0
4421,Sold,2020-06-01,5002,2.0,49,11542,1.49,9.679166666666665,4.62,1.35,1.0,6.815384615384615,4.0,0,0,1
4422,Sold,2020-06-01,6975,2.0,2.75,656,1.49,9.679166666666665,4.62,1.35,1.0,6.815384615384615,4.0,0,0,1
4423,Sold,2020-06-01,8990,2.0,2.50,596,1.49,9.679166666666665,4.62,1.35,1.0,6.815384615384615,4.0,0,0,1
4424,Sold,2020-06-01,7473,3.0,5,1193,1.49,9.679166666666665,4.62,1.35,1.0,6.815384615384615,4.0,0,0,1
4425,Sold,2020-06-01,5238,1.0,1.39,331,1.49,9.679166666666665,4.62,1.35,1.0,6.815384615384615,4.0,0,1,0
4426,Sold,2020-06-02,3422,2.0,1.89,467,1.25,13.918484848484846,4.5,1.29,1.49,4.149,3.75,0,0,1
4427,Sold,2020-06-02,8922,2.0,1.79,420,1.25,13.918484848484846,4.5,1.29,1.49,4.149,3.75,0,0,1
4428,Sold,2020-06-02,8696,6.0,6,1408,1.25,13.918484848484846,4.5,1.29,1.49,4.149,3.75,0,0,1
4429,Sold,2020-06-02,2303,1.0,1.29,325,1.25,13.918484848484846,4.5,1.29,1.49,4.149,3.75,0,0,1
4430,Sold,2020-06-02,3392,1.0,2.50,617,1.25,13.918484848484846,4.5,1.29,1.49,4.149,3.75,0,0,1
4431,Sold,2020-06-02,8331,1.0,1.50,352,1.25,13.918484848484846,4.5,1.29,1.49,4.149,3.75,0,0,1
4432,Sold,2020-06-03,2286,1.0,1.29,308,1.24,10.852432432432431,1.6,1.29,0.01,2.058333333333333,1.65,0,0,1
4433,Sold,2020-06-03,5535,0.0,1.49,355,1.24,10.852432432432431,1.6,1.29,0.01,2.058333333333333,1.65,0,0,1
4434,Sold,2020-06-03,7857,0.0,1.60,383,1.24,10.852432432432431,1.6,1.29,0.01,2.058333333333333,1.65,0,0,1
4435,Sold,2020-06-03,4994,0.0,1.30,313,1.24,10.852432432432431,1.6,1.29,0.01,2.058333333333333,1.65,0,0,1
4436,Sold,2020-06-06,3044,1.0,1.55,375,1.15,2.5433333333333334,1.99,1.35,0.32,1.5539999999999998,1.35,0,0,1
4437,Sold,2020-06-06,4497,1.0,1.35,327,1.15,2.5433333333333334,1.99,1.35,0.32,1.5539999999999998,1.35,0,0,1
4438,Sold,2020-06-06,7605,1.0,1.35,327,1.15,2.5433333333333334,1.99,1.35,0.32,1.5539999999999998,1.35,0,0,1
4439,Sold,2020-06-07,9155,3.0,1.25,298,2.95,9.165454545454544,8.0,1.24,0.2,0.4666666666666666,0.2,0,1,0
4440,Sold,2020-06-07,2777,0.0,1.24,294,2.95,9.165454545454544,8.0,1.24,0.2,0.4666666666666666,0.2,0,1,0
4441,Sold,2020-06-09,8820,1.0,1.18,287,1.21,2.4744444444444444,1.25,1.0,0.1,0.7357142857142854,0.7,0,1,0
4442,Sold,2020-06-09,2785,0.0,1,245,1.21,2.4744444444444444,1.25,1.0,0.1,0.7357142857142854,0.7,0,1,0
4443,Sold,2020-06-10,8681,2.0,1,246,1.21,2.67,1.55,1.0,0.06,2.4633333333333334,1.33,0,1,0
4444,Sold,2020-06-11,5846,0.0,1.21,297,1.0,1.26,1.33,1.0,1.0,1.0421052631578949,1.0,0,0,1
4445,Sold,2020-06-11,3143,2.0,1,239,1.0,1.26,1.33,1.0,1.0,1.0421052631578949,1.0,1,0,0
4446,Sold,2020-06-11,7716,0.0,1,233,1.0,1.26,1.33,1.0,1.0,1.0421052631578949,1.0,1,0,0
4447,Sold,2020-06-11,9040,1.0,1,231,1.0,1.26,1.33,1.0,1.0,1.0421052631578949,1.0,1,0,0
4448,Sold,2020-06-12,6047,1.0,3,702,1.35,2.0477777777777777,1.6,1.0,1.0,1.182857142857143,1.25,0,0,1
4449,Sold,2020-06-12,3907,0.0,1.40,327,1.35,2.0477777777777777,1.6,1.0,1.0,1.182857142857143,1.25,0,0,1
4450,Sold,2020-06-12,3562,1.0,1.30,307,1.35,2.0477777777777777,1.6,1.0,1.0,1.182857142857143,1.25,0,1,0
4451,Sold,2020-06-12,3654,1.0,1,236,1.35,2.0477777777777777,1.6,1.0,1.0,1.182857142857143,1.25,0,1,0
4452,Sold,2020-06-12,4871,1.0,1,236,1.35,2.0477777777777777,1.6,1.0,1.0,1.182857142857143,1.25,0,1,0
4453,Sold,2020-06-13,7299,0.0,1.45,344,1.25,3.7655555555555558,2.2,1.0,1.0,2.9375,2.05,0,0,1
4454,Sold,2020-06-13,6931,4.0,1.49,355,1.25,3.7655555555555558,2.2,1.0,1.0,2.9375,2.05,0,0,1
4455,Sold,2020-06-13,7863,2.0,1.60,378,1.25,3.7655555555555558,2.2,1.0,1.0,2.9375,2.05,0,0,1
4456,Sold,2020-06-13,4611,1.0,7,1646,1.25,3.7655555555555558,2.2,1.0,1.0,2.9375,2.05,0,0,1
4457,Sold,2020-06-13,4960,3.0,1,236,1.25,3.7655555555555558,2.2,1.0,1.0,2.9375,2.05,0,1,0
4458,Sold,2020-06-13,7257,1.0,2.75,653,1.25,3.7655555555555558,2.2,1.0,1.0,2.9375,2.05,0,0,1
4459,Sold,2020-06-15,3914,3.0,1.70,379,2.0,2.0,2.0,1.7,0.02,0.8779999999999999,1.0,0,1,0
4460,Sold,2020-06-16,9335,3.0,1.15,269,1.24,5.486666666666667,5.275,1.15,0.02,0.02,0.02,0,1,0
4461,Sold,2020-06-17,3668,0.0,1,234,0.99,2.392857142857143,1.54,0.99,0.2,0.25,0.25,0,0,1
4462,Sold,2020-06-17,3254,2.0,2,468,0.99,2.392857142857143,1.54,0.99,0.2,0.25,0.25,0,0,1
4463,Sold,2020-06-17,2444,1.0,0.99,232,0.99,2.392857142857143,1.54,0.99,0.2,0.25,0.25,1,0,0
4464,Sold,2020-06-17,2998,3.0,0.99,232,0.99,2.392857142857143,1.54,0.99,0.2,0.25,0.25,1,0,0
4465,Sold,2020-06-17,3104,2.0,0.99,233,0.99,2.392857142857143,1.54,0.99,0.2,0.25,0.25,1,0,0
4466,Sold,2020-06-17,2113,0.0,1.20,281,0.99,2.392857142857143,1.54,0.99,0.2,0.25,0.25,0,0,1
4467,Sold,2020-06-18,3246,0.0,7,1632,1.88,13.080714285714285,11.3,7.0,2.25,4.625,4.625,0,0,1
4468,Sold,2020-06-19,8970,2.0,0.70,160,0.7,2.7358333333333333,1.1949999999999998,0.7,0.7,0.875,0.9,1,0,0
4469,Sold,2020-06-19,8984,0.0,0.70,160,0.7,2.7358333333333333,1.1949999999999998,0.7,0.7,0.875,0.9,1,0,0
4470,Sold,2020-06-19,9126,0.0,1.99,454,0.7,2.7358333333333333,1.1949999999999998,0.7,0.7,0.875,0.9,0,0,1
4471,Sold,2020-06-19,8871,4.0,0.70,160,0.7,2.7358333333333333,1.1949999999999998,0.7,0.7,0.875,0.9,1,0,0
4472,Sold,2020-06-20,5876,0.0,1.26,290,1.13,11.988095238095237,15.0,0.99,1.05,1.9279999999999997,1.2,0,0,1
4473,Sold,2020-06-20,8379,2.0,1.33,303,1.13,11.988095238095237,15.0,0.99,1.05,1.9279999999999997,1.2,0,0,1
4474,Sold,2020-06-20,8871,4.0,1.14,262,1.13,11.988095238095237,15.0,0.99,1.05,1.9279999999999997,1.2,0,0,1
4475,Sold,2020-06-20,8889,0.0,3.50,801,1.13,11.988095238095237,15.0,0.99,1.05,1.9279999999999997,1.2,0,0,1
4476,Sold,2020-06-20,8984,0.0,0.99,227,1.13,11.988095238095237,15.0,0.99,1.05,1.9279999999999997,1.2,0,1,0
4477,Sold,2020-06-20,2758,2.0,1.30,296,1.13,11.988095238095237,15.0,0.99,1.05,1.9279999999999997,1.2,0,0,1
4478,Sold,2020-06-21,6544,3.0,1.84,419,1.4,5.392,2.725,1.84,1.0,1.7214285714285715,1.65,0,0,1
4479,Sold,2020-06-21,2406,1.0,2.50,574,1.4,5.392,2.725,1.84,1.0,1.7214285714285715,1.65,0,0,1
4480,Sold,2020-06-22,8803,0.0,2,457,1.15,3.900312499999999,1.6,1.11,1.11,1.905,1.3,0,0,1
4481,Sold,2020-06-22,6831,1.0,1.42,334,1.15,3.900312499999999,1.6,1.11,1.11,1.905,1.3,0,0,1
4482,Sold,2020-06-22,6705,3.0,1.20,274,1.15,3.900312499999999,1.6,1.11,1.11,1.905,1.3,0,0,1
4483,Sold,2020-06-22,6295,1.0,2.95,695,1.15,3.900312499999999,1.6,1.11,1.11,1.905,1.3,0,0,1
4484,Sold,2020-06-22,8075,0.0,1.11,260,1.15,3.900312499999999,1.6,1.11,1.11,1.905,1.3,0,1,0
4485,Sold,2020-06-23,2598,1.0,1,244,0.95,1.668666666666667,1.325,0.95,1.1,1.2833333333333334,1.25,0,0,1
4486,Sold,2020-06-23,2673,0.0,1.30,316,0.95,1.668666666666667,1.325,0.95,1.1,1.2833333333333334,1.25,0,0,1
4487,Sold,2020-06-23,9465,1.0,1,243,0.95,1.668666666666667,1.325,0.95,1.1,1.2833333333333334,1.25,0,0,1
4488,Sold,2020-06-23,8401,0.0,1.11,270,0.95,1.668666666666667,1.325,0.95,1.1,1.2833333333333334,1.25,0,0,1
4489,Sold,2020-06-23,9805,1.0,1,244,0.95,1.668666666666667,1.325,0.95,1.1,1.2833333333333334,1.25,0,0,1
4490,Sold,2020-06-23,3681,2.0,1.10,267,0.95,1.668666666666667,1.325,0.95,1.1,1.2833333333333334,1.25,0,0,1
4491,Sold,2020-06-23,7116,2.0,1.20,291,0.95,1.668666666666667,1.325,0.95,1.1,1.2833333333333334,1.25,0,0,1
4492,Sold,2020-06-23,3260,0.0,0.95,231,0.95,1.668666666666667,1.325,0.95,1.1,1.2833333333333334,1.25,1,0,0
4493,Sold,2020-06-23,5612,0.0,1.49,361,0.95,1.668666666666667,1.325,0.95,1.1,1.2833333333333334,1.25,0,0,1
4494,Sold,2020-06-23,3159,0.0,0.99,240,0.95,1.668666666666667,1.325,0.95,1.1,1.2833333333333334,1.25,0,0,1
4495,Sold,2020-06-25,6154,1.0,2.70,629,0.89,6.45764705882353,1.49,1.1,0.85,4.15,3.85,0,0,1
4496,Sold,2020-06-25,9205,1.0,1.38,322,0.89,6.45764705882353,1.49,1.1,0.85,4.15,3.85,0,0,1
4497,Sold,2020-06-25,8656,0.0,1.10,255,0.89,6.45764705882353,1.49,1.1,0.85,4.15,3.85,0,0,1
4498,Sold,2020-06-26,8542,0.0,0.79,183,0.79,2.11,0.895,0.79,0.6,0.775,0.6,1,0,0
4499,Sold,2020-06-26,8666,0.0,0.79,183,0.79,2.11,0.895,0.79,0.6,0.775,0.6,1,0,0
4500,Sold,2020-06-26,8442,0.0,0.79,181,0.79,2.11,0.895,0.79,0.6,0.775,0.6,1,0,0
4501,Sold,2020-06-26,8512,3.0,1.20,276,0.79,2.11,0.895,0.79,0.6,0.775,0.6,0,0,1
4502,Sold,2020-06-27,2301,0.0,5,1098,0.79,6.208214285714286,1.99,0.79,0.5,0.79,0.75,0,0,1
4503,Sold,2020-06-27,8740,0.0,0.79,178,0.79,6.208214285714286,1.99,0.79,0.5,0.79,0.75,1,0,0
4504,Sold,2020-06-27,8528,3.0,0.95,214,0.79,6.208214285714286,1.99,0.79,0.5,0.79,0.75,0,0,1
4505,Sold,2020-06-27,8938,0.0,0.79,178,0.79,6.208214285714286,1.99,0.79,0.5,0.79,0.75,1,0,0
4506,Sold,2020-06-28,9625,0.0,10,2190,1.05,4.772222222222222,3.0,0.79,1.0,1.5,1.0,0,0,1
4507,Sold,2020-06-28,3383,1.0,6,1314,1.05,4.772222222222222,3.0,0.79,1.0,1.5,1.0,0,0,1
4508,Sold,2020-06-28,5589,0.0,1.49,326,1.05,4.772222222222222,3.0,0.79,1.0,1.5,1.0,0,0,1
4509,Sold,2020-06-28,4395,0.0,2.30,522,1.05,4.772222222222222,3.0,0.79,1.0,1.5,1.0,0,0,1
4510,Sold,2020-06-28,8938,0.0,1.10,242,1.05,4.772222222222222,3.0,0.79,1.0,1.5,1.0,0,0,1
4511,Sold,2020-06-28,3159,0.0,1.43,315,1.05,4.772222222222222,3.0,0.79,1.0,1.5,1.0,0,0,1
4512,Sold,2020-06-28,8494,0.0,0.79,178,1.05,4.772222222222222,3.0,0.79,1.0,1.5,1.0,0,1,0
4513,Sold,2020-06-29,7249,2.0,2.20,489,1.0,3.0746428571428575,2.0,0.79,1.29,4.3725,3.1,0,0,1
4514,Sold,2020-06-29,2476,2.0,1.49,336,1.0,3.0746428571428575,2.0,0.79,1.29,4.3725,3.1,0,0,1
4515,Sold,2020-06-29,8730,5.0,0.79,178,1.0,3.0746428571428575,2.0,0.79,1.29,4.3725,3.1,0,1,0
4516,Sold,2020-06-30,6185,0.0,1.10,248,0.12,2.714999999999999,1.37,0.12,0.48,0.965,0.965,0,0,1
4517,Sold,2020-06-30,5126,5.0,1,228,0.12,2.714999999999999,1.37,0.12,0.48,0.965,0.965,0,0,1
4518,Sold,2020-06-30,7631,0.0,0.12,28,0.12,2.714999999999999,1.37,0.12,0.48,0.965,0.965,1,0,0
4519,Sold,2020-06-30,2937,3.0,1.29,292,0.12,2.714999999999999,1.37,0.12,0.48,0.965,0.965,0,0,1
4520,Sold,2020-07-01,3449,2.0,0.99,227,0.99,5.9381818181818184,5.0,0.99,1.5,1.5,1.5,1,0,0
4521,Sold,2020-07-01,3242,1.0,0.99,226,0.99,5.9381818181818184,5.0,0.99,1.5,1.5,1.5,1,0,0
4522,Sold,2020-07-01,9361,0.0,0.99,226,0.99,5.9381818181818184,5.0,0.99,1.5,1.5,1.5,1,0,0
4523,Sold,2020-07-02,9042,1.0,1.05,241,0.95,1.9495744680851057,1.29,0.85,0.5,1.3428571428571427,1.22,0,0,1
4524,Sold,2020-07-02,875,1.0,2.60,598,0.95,1.9495744680851057,1.29,0.85,0.5,1.3428571428571427,1.22,0,0,1
4525,Sold,2020-07-02,7347,0.0,0.85,195,0.95,1.9495744680851057,1.29,0.85,0.5,1.3428571428571427,1.22,0,1,0
4526,Sold,2020-07-02,7509,2.0,1.09,251,0.95,1.9495744680851057,1.29,0.85,0.5,1.3428571428571427,1.22,0,0,1
4527,Sold,2020-07-02,2660,1.0,1.50,345,0.95,1.9495744680851057,1.29,0.85,0.5,1.3428571428571427,1.22,0,0,1
4528,Sold,2020-07-02,5518,3.0,1.30,299,0.95,1.9495744680851057,1.29,0.85,0.5,1.3428571428571427,1.22,0,0,1
4529,Sold,2020-07-02,1360,4.0,1,232,0.95,1.9495744680851057,1.29,0.85,0.5,1.3428571428571427,1.22,0,0,1
4530,Sold,2020-07-02,6608,3.0,1.25,286,0.95,1.9495744680851057,1.29,0.85,0.5,1.3428571428571427,1.22,0,0,1
4531,Sold,2020-07-02,4976,0.0,1,232,0.95,1.9495744680851057,1.29,0.85,0.5,1.3428571428571427,1.22,0,0,1
4532,Sold,2020-07-02,3563,0.0,1.20,271,0.95,1.9495744680851057,1.29,0.85,0.5,1.3428571428571427,1.22,0,0,1
4533,Sold,2020-07-03,4140,2.0,2,454,0.88,4.1499999999999995,2.0,1.2,0.8,3.25,1.5,0,0,1
4534,Sold,2020-07-03,5974,0.0,2,454,0.88,4.1499999999999995,2.0,1.2,0.8,3.25,1.5,0,0,1
4535,Sold,2020-07-03,7631,0.0,1.24,281,0.88,4.1499999999999995,2.0,1.2,0.8,3.25,1.5,0,0,1
4536,Sold,2020-07-03,9781,1.0,1.20,273,0.88,4.1499999999999995,2.0,1.2,0.8,3.25,1.5,0,0,1
4537,Sold,2020-07-03,5555,0.0,1.50,341,0.88,4.1499999999999995,2.0,1.2,0.8,3.25,1.5,0,0,1
4538,Sold,2020-07-04,7930,1.0,1.29,292,0.95,1.39,1.19,0.95,0.87,1.1533333333333333,1.0,0,0,1
4539,Sold,2020-07-04,5153,0.0,1,229,0.95,1.39,1.19,0.95,0.87,1.1533333333333333,1.0,0,0,1
4540,Sold,2020-07-04,8326,1.0,0.95,218,0.95,1.39,1.19,0.95,0.87,1.1533333333333333,1.0,1,0,0
4541,Sold,2020-07-05,3295,0.0,0.75,171,1.29,2.8850000000000002,1.625,0.75,0.75,2.725,1.325,0,1,0
4542,Sold,2020-07-05,7967,1.0,1.10,251,1.29,2.8850000000000002,1.625,0.75,0.75,2.725,1.325,0,1,0
4543,Sold,2020-07-05,4924,0.0,7.50,1708,1.29,2.8850000000000002,1.625,0.75,0.75,2.725,1.325,0,0,1
4544,Sold,2020-07-06,4171,0.0,1.35,315,0.99,2.5890909090909093,2.0,1.35,0.5,0.5,0.5,0,0,1
4545,Sold,2020-07-06,3330,1.0,1.40,318,0.99,2.5890909090909093,2.0,1.35,0.5,0.5,0.5,0,0,1
4546,Sold,2020-07-07,8824,1.0,1.09,260,0.89,1.542,1.49,0.88,0.5,5.116666666666666,1.75,0,0,1
4547,Sold,2020-07-07,1403,1.0,0.88,209,0.89,1.542,1.49,0.88,0.5,5.116666666666666,1.75,0,1,0
4548,Sold,2020-07-09,3766,1.0,1.99,477,0.89,3.272222222222222,2.0,0.89,1.08,3.04,3.04,0,0,1
4549,Sold,2020-07-09,2154,0.0,1,246,0.89,3.272222222222222,2.0,0.89,1.08,3.04,3.04,0,0,1
4550,Sold,2020-07-09,9690,1.0,0.89,219,0.89,3.272222222222222,2.0,0.89,1.08,3.04,3.04,1,0,0
4551,Sold,2020-07-09,2303,1.0,1.19,293,0.89,3.272222222222222,2.0,0.89,1.08,3.04,3.04,0,0,1
4552,Sold,2020-07-10,6295,1.0,2.59,621,0.85,3.160769230769231,2.59,0.85,0.5,2.4625,2.05,0,0,1
4553,Sold,2020-07-10,2785,0.0,0.85,204,0.85,3.160769230769231,2.59,0.85,0.5,2.4625,2.05,1,0,0
4554,Sold,2020-07-10,9791,3.0,1.99,479,0.85,3.160769230769231,2.59,0.85,0.5,2.4625,2.05,0,0,1
4555,Sold,2020-07-10,4340,2.0,1.99,479,0.85,3.160769230769231,2.59,0.85,0.5,2.4625,2.05,0,0,1
4556,Sold,2020-07-11,8919,3.0,0.75,179,0.82,6.378000000000001,1.35,0.75,0.75,1.25,1.0,0,1,0
4557,Sold,2020-07-11,5561,0.0,1,241,0.82,6.378000000000001,1.35,0.75,0.75,1.25,1.0,0,0,1
4558,Sold,2020-07-11,8716,4.0,6,1440,0.82,6.378000000000001,1.35,0.75,0.75,1.25,1.0,0,0,1
4559,Sold,2020-07-11,3771,1.0,0.99,237,0.82,6.378000000000001,1.35,0.75,0.75,1.25,1.0,0,0,1
4560,Sold,2020-07-12,9040,1.0,0.71,169,0.71,3.64875,0.9550000000000001,0.71,0.08,0.685,0.655,1,0,0
4561,Sold,2020-07-12,8831,0.0,1.50,361,0.71,3.64875,0.9550000000000001,0.71,0.08,0.685,0.655,0,0,1
4562,Sold,2020-07-13,4999,0.0,1.50,361,6.5,6.5,6.5,1.5,0.66,2.191875,1.175,0,1,0
4563,Sold,2020-07-14,4238,0.0,1,238,1.99,3.512272727272727,1.99,1.0,0.1,3.0875,3.125,0,1,0
4564,Sold,2020-07-14,5522,2.0,2.25,537,1.99,3.512272727272727,1.99,1.0,0.1,3.0875,3.125,0,0,1
4565,Sold,2020-07-15,8919,3.0,0.98,233,2.56,3.85,2.99,0.98,0.85,2.6166666666666667,2.0,0,1,0
4566,Sold,2020-07-15,4240,1.0,5,1197,2.56,3.85,2.99,0.98,0.85,2.6166666666666667,2.0,0,0,1
4567,Sold,2020-07-15,5557,1.0,0.99,237,2.56,3.85,2.99,0.98,0.85,2.6166666666666667,2.0,0,1,0
4568,Sold,2020-07-16,7516,0.0,2,466,1.99,29.9975,9.0,2.0,0.9,2.93,3.0,0,0,1
4569,Sold,2020-07-17,5324,0.0,1.10,256,15.0,15.0,15.0,0.89,0.99,2.495,2.495,0,1,0
4570,Sold,2020-07-17,7254,3.0,0.89,207,15.0,15.0,15.0,0.89,0.99,2.495,2.495,0,1,0
4571,Sold,2020-07-19,7954,1.0,2,472,1.4,1.4449999999999998,1.4449999999999998,2.0,0.75,2.4583333333333335,2.0,0,0,1
4572,Sold,2020-07-20,9931,1.0,2.25,537,1.8,1.8,1.8,2.25,1.0,3.3125,2.125,0,0,1
4573,Sold,2020-07-22,3259,0.0,2.99,725,1.5,2.625,2.75,1.0,0.01,0.6133333333333334,0.33,0,0,1
4574,Sold,2020-07-22,1458,1.0,1,244,1.5,2.625,2.75,1.0,0.01,0.6133333333333334,0.33,0,1,0
4575,Sold,2020-07-22,3366,1.0,1.99,483,1.5,2.625,2.75,1.0,0.01,0.6133333333333334,0.33,0,0,1
4576,Sold,2020-07-22,3677,3.0,2.75,667,1.5,2.625,2.75,1.0,0.01,0.6133333333333334,0.33,0,0,1
4577,Sold,2020-07-23,7257,1.0,3,816,3.0,3.0,3.0,0.89,4.0,4.0,4.0,1,0,0
4578,Sold,2020-07-23,1469,0.0,0.89,236,3.0,3.0,3.0,0.89,4.0,4.0,4.0,0,1,0
4579,Sold,2020-07-25,4209,2.0,1.25,363,0.9,3.870714285714286,2.075,1.25,2.8,2.8,2.8,0,0,1
4580,Sold,2020-07-28,8903,0.0,1.10,354,1.0,6.710624999999999,2.245,1.0,0.08,0.91,0.95,0,0,1
4581,Sold,2020-07-28,5011,1.0,1,317,1.0,6.710624999999999,2.245,1.0,0.08,0.91,0.95,1,0,0
4582,Sold,2020-07-28,9126,0.0,3,963,1.0,6.710624999999999,2.245,1.0,0.08,0.91,0.95,0,0,1
4583,Sold,2020-07-29,4871,1.0,0.90,290,3.0,3.0,3.0,0.89,1.0,1.0833333333333333,1.0,0,1,0
4584,Sold,2020-07-29,7313,1.0,0.89,287,3.0,3.0,3.0,0.89,1.0,1.0833333333333333,1.0,0,1,0
4585,Sold,2020-07-30,7931,1.0,0.89,300,0.89,1.653333333333333,1.145,0.89,,,,1,0,0
4586,Sold,2020-07-30,1617,1.0,0.95,320,0.89,1.653333333333333,1.145,0.89,,,,0,0,1
4587,Sold,2020-07-30,9040,1.0,0.93,313,0.89,1.653333333333333,1.145,0.89,,,,0,0,1
4588,Sold,2020-07-30,4416,0.0,1.10,371,0.89,1.653333333333333,1.145,0.89,,,,0,0,1
4589,Sold,2020-07-30,7598,1.0,0.94,317,0.89,1.653333333333333,1.145,0.89,,,,0,0,1
4590,Sold,2020-07-30,2998,3.0,0.94,317,0.89,1.653333333333333,1.145,0.89,,,,0,0,1
4591,Sold,2020-07-30,5876,0.0,1.50,478,0.89,1.653333333333333,1.145,0.89,,,,0,0,1
4592,Sold,2020-07-31,1812,1.0,0.91,307,0.89,1.5721052631578947,1.3,0.91,0.7,1.09,1.01,0,0,1
4593,Sold,2020-07-31,7049,0.0,1.10,378,0.89,1.5721052631578947,1.3,0.91,0.7,1.09,1.01,0,0,1
4594,Sold,2020-07-31,3013,0.0,0.99,329,0.89,1.5721052631578947,1.3,0.91,0.7,1.09,1.01,0,0,1
4595,Sold,2020-07-31,7968,2.0,1.30,448,0.89,1.5721052631578947,1.3,0.91,0.7,1.09,1.01,0,0,1
4596,Sold,2020-07-31,4540,3.0,1.15,399,0.89,1.5721052631578947,1.3,0.91,0.7,1.09,1.01,0,0,1
